G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,Time
0.6274349,0.7696863,0.7446666,0.7196885,0.7615429,0.6800206,0.5792367,0.6852263,0.7801979,0.6189102,0.5999026,0.0091581,0.1346812,0.7928831,0.5377616,0.0020475,0.6324612,0.701964,0.6368602,1.73e-05,0.7009554,0.118956,0.6484999,0.6876216,0.0148577,0.0423787,0.7676756,0.6715412,0.712048,0.6321513,0.7524718,0.6467115,0.5672332,0.2855669,0.4250726,0.0001879,0.3509607,0.1317439,0.2816464,0.2484215,0.2674215,0.4192782,0.3966566,0.6471208,0.7167175,0.0143796,0.6039052,0.6627009,0.6007857,0.1773048,416.66650000000004
0.6308292,0.6048738,0.5262187,0.5656646,0.7087758,0.6203747,0.5532897,0.6049727,0.6670702,0.5662061,0.6145409,0.0758938,0.1153595,0.7191874,0.5044078,0.0015986,0.6273499,0.6586021,0.6183059,1.7e-06,0.8303776,0.0747633,0.6117617,0.6229081,0.0683218,0.0452116,0.5708544,0.7067783,0.6467815,0.6067862,0.5149643,0.6832273,0.479412,0.0829939,0.2838445,0.0182894,0.3316009,0.2029225,0.3164441,0.4037225,0.3418213,0.3899277,0.3296549,0.653067,0.654163,0.003321,0.6813555,0.683529,0.6097715,0.4689848,583.3335
0.7165018,0.6737892,0.7097185,0.6222774,0.6569588,0.6114386,0.489803,0.7098391,0.7003968,0.5343317,0.7914292,0.0563616,0.0951555,0.6504413,0.5875469,0.001653,0.655007,0.7534657,0.6672653,0.0001812,0.7218342,0.0495803,0.7317372,0.6359071,0.0908208,0.0475692,0.6319748,0.6480317,0.6646189,0.732045,0.7702763,0.6448205,0.4584039,0.0904415,0.2329534,0.0448906,0.3379,0.1332136,0.2889813,0.3392928,0.3768451,0.406508,0.2337825,0.6538946,0.6788872,0.0020224,0.6448434,0.7077306,0.6587855,0.6766368,583.3335
0.7150594,0.6225581,0.7506454,0.6594096,0.5693154,0.5865439,0.5406093,0.7405983,0.6503237,0.528032,0.7323917,0.0749371,0.0927096,0.6901002,0.6585804,0.0062251,0.7165112,0.6782031,0.6721693,0.0004009,0.6146437,0.0216955,0.6095419,0.7409796,0.0948109,0.0331022,0.6770367,0.6348433,0.6015929,0.7022994,0.807566,0.5761613,0.5881318,0.0891737,0.1412918,0.0647294,0.3403349,0.168353,0.2413707,0.3466771,0.274965,0.4494431,0.2405315,0.6623488,0.7030896,0.0001859,0.5287138,0.5502313,0.6077814,0.6432128,583.3335
0.6327866,0.6609484,0.6649001,0.7429524,0.6298906,0.6159586,0.5541162,0.6635198,0.7432534,0.5577061,0.7346074,0.060679,0.0954342,0.833166,0.6627262,0.0007367,0.8222387,0.713312,0.6666651,4.3e-06,0.5789476,0.0335253,0.751661,0.9345309,0.1557826,0.039211,0.5095381,0.6468279,0.7086524,0.7292406,0.7065993,0.5361648,0.6396697,0.1966828,0.0685613,0.0383047,0.3588831,0.1661318,0.3072636,0.3559195,0.3193349,0.4408484,0.401685,0.6928331,0.7104031,0.0033043,0.6497805,0.6420978,0.6377756,0.7964815,758.3335
0.8003592,0.6695415,0.6343498,0.6856541,0.7635427,0.6187073,0.5353947,0.6066905,0.7744886,0.606613,0.802462,0.0623835,0.1108123,0.6327589,0.5361085,0.0010258,0.5739744,0.6837461,0.7048526,1.11e-05,0.6414382,0.0488892,0.7046715,0.8615634,0.144183,0.0469792,0.6094823,0.7867727,0.4906317,0.6557501,0.8636462,0.5882788,0.6577742,0.3179241,0.0386418,0.0666424,0.4549269,0.2225575,0.1984113,0.2956434,0.2784276,0.342606,0.4354758,0.689402,0.6632525,0.0007626,0.6500876,0.5946921,0.6502722,0.7033659,758.3335
0.7424558,0.6062519,0.6128627,0.8390969,0.767592,0.6787576,0.645087,0.7745676,0.6792345,0.6748853,0.7121711,0.0636264,0.1051646,0.7270904,0.6441869,0.0003388,0.6513133,0.6053192,0.7448489,9.66e-05,0.7596061,0.0528889,0.7271617,0.6637662,0.0853787,0.0160059,0.6234071,0.6690428,0.5168676,0.5960367,0.6576965,0.5809187,0.5825094,0.2675236,0.0703771,0.0356398,0.3787745,0.2662256,0.1354582,0.1961724,0.2004426,0.3528143,0.4373301,0.8006145,0.5595038,0.0089965,0.734478,0.7309149,0.6510706,0.6459585,758.3335
0.8339606,0.8056416,0.6232742,0.6228929,0.5559392,0.665782,0.5550077,0.5873542,0.7057032,0.5780152,0.6635537,0.0548392,0.0891095,0.7760332,0.6287653,0.0046191,0.7495934,0.8031391,0.6720614,0.0028165,0.711057,0.019751,0.739137,0.6676721,0.1289838,0.0288952,0.6004748,0.8288992,0.445645,0.5777527,0.6729537,0.6325634,0.5431391,0.3150669,0.0518448,0.0343959,0.4118757,0.2920434,0.1243028,0.2415785,0.2266206,0.2872915,0.4968821,0.6346047,0.7498812,0.022742,0.7108713,0.7211729,0.5582269,0.7122687,758.3335
0.6718307,0.7222828,0.6281404,0.7411461,0.6869076,0.5860457,0.4994437,0.6716777,0.5755504,0.6538001,0.6407412,0.0574352,0.1056179,0.6644028,0.6367226,0.0021651,0.6702113,0.6329206,0.8229871,0.0001059,0.7403034,0.0404614,0.6935647,0.7037878,0.1343759,0.0665356,0.6570658,0.6976225,0.6400196,0.7331202,0.739394,0.5950316,0.6168989,0.2261184,0.1337421,0.0513611,0.3952176,0.2697147,0.1447448,0.2189152,0.2210884,0.2912628,0.4431655,0.6070003,0.7011238,0.0070608,0.7067655,0.7649229,0.5970138,0.5543144,925.0
0.6587467,0.7316844,0.7012331,0.8166757,0.7145752,0.6348406,0.4208017,0.7418674,0.5994921,0.58614,0.7473851,0.0452296,0.1188773,0.7139199,0.4973933,0.0034618,0.8157903,0.676538,0.6769647,9.91e-05,0.6674221,0.0504273,0.6876322,0.6340858,0.1517098,0.0268488,0.5870681,0.7620445,0.5408574,0.747834,0.7315715,0.6532122,0.5857015,0.3036811,0.0658944,0.0234056,0.4566101,0.1898197,0.1253582,0.1845883,0.284937,0.2320325,0.4418509,0.6116295,0.612333,0.0119719,0.6973168,0.6055659,0.5850516,0.6119249,925.0
0.6441212,0.5505557,0.6545976,0.6027477,0.7495134,0.6444826,0.5175763,0.7200755,0.7182424,0.5075299,0.759402,0.0443531,0.142721,0.6103277,0.5073794,0.0,0.7595912,0.7571214,0.7886262,0.0,0.5962441,0.0536385,0.6867686,0.6915613,0.0604196,0.0313348,0.6049475,0.7665962,0.4933809,0.6667109,0.764456,0.5993052,0.5041686,0.2072755,0.1665432,0.0533643,0.478372,0.2612291,0.1502954,0.2328297,0.2309547,0.3280855,0.4076714,0.7247364,0.6299775,0.0041914,0.6457364,0.6907767,0.6468028,0.6856627,925.0
0.7202152,0.6896245,0.6552782,0.8214943,0.8065346,0.6552446,0.5575245,0.621846,0.84435,0.6222348,0.7702882,0.080261,0.1408961,0.7075072,0.5707867,0.0029703,0.7496325,0.7234522,0.7124619,5.9e-06,0.6936606,0.0348973,0.725269,0.8896682,0.0989975,0.0376585,0.619661,0.655954,0.6082396,0.6962333,0.7921013,0.6781278,0.6659351,0.1768386,0.1071333,0.0563726,0.3473493,0.1624421,0.2129597,0.2445335,0.2051963,0.3400152,0.3682624,0.801427,0.6419605,0.0038233,0.6869748,0.5964683,0.5288199,0.5973002,74.9995
0.303186,0.7306334,0.3082472,0.6951938,0.7010257,0.8183839,0.6541042,0.8441078,0.7777829,0.56806,0.6687921,0.0560548,0.2039326,0.7583335,0.5638783,0.0029741,0.7163769,0.7713539,0.7123457,1e-07,0.6792627,0.0205328,0.6832401,0.6775071,0.0437951,0.0066664,0.6177302,0.5230005,0.5267637,0.6148404,0.587735,0.5232083,0.4632118,0.1956236,0.1727706,0.0072425,0.311975,0.2012135,0.2559651,0.3251969,0.3595861,0.3107099,0.4426067,0.6826941,0.700443,0.0005473,0.7760787,0.7500739,0.7046402,0.7105564,74.9995
0.2490513,0.6939827,0.4143112,0.5985895,0.596945,0.5772113,0.4561243,0.6617432,0.5006147,0.6785003,0.7566349,0.0945318,0.097137,0.7775792,0.5623335,0.0060552,0.5310418,0.6694876,0.8524706,6.8e-06,0.6568022,0.0283529,0.6930936,0.6791355,0.0154481,0.0029385,0.5353387,0.7508888,0.4741249,0.6717356,0.6844669,0.685719,0.2806736,0.1874261,0.1103809,0.0001748,0.3093563,0.2588591,0.3130655,0.3443387,0.3262849,0.4459771,0.3766239,0.6400049,0.6928212,0.0008195,0.6454799,0.7017098,0.6372684,0.6726566,74.9995
0.2718109,0.7979892,0.4192992,0.6532134,0.5690893,0.755069,0.6471753,0.8435173,0.5483126,0.644536,0.6028162,0.0672935,0.1240755,0.7897943,0.586487,0.0037636,0.6024795,0.6863492,0.8093984,1.86e-05,0.6396214,0.0645333,0.7899797,0.6628859,0.0143286,0.0034921,0.6185816,0.6448897,0.4506754,0.6908668,0.5620386,0.5867722,0.3057467,0.2242839,0.0865091,1.76e-05,0.2805418,0.2733525,0.3550647,0.3616073,0.3911785,0.3351619,0.3664714,0.6278415,0.703938,0.0196805,0.6997094,0.6467433,0.7643152,0.7228666,74.9995
0.2319057,0.6098723,0.4297878,0.6456137,0.6351492,0.7492398,0.512871,0.5943256,0.6554729,0.6884179,0.5659643,0.1005372,0.1494081,0.8168398,0.4426583,0.0046352,0.6300215,0.8396198,0.5595266,1.2e-05,0.7413004,0.024307,0.6992142,0.7185104,0.0273763,0.0166629,0.6166072,0.6688081,0.5208717,0.8383835,0.7055949,0.6678076,0.2877243,0.2169536,0.1062392,0.0001391,0.394204,0.2981539,0.2024844,0.2974158,0.2201349,0.3333005,0.4230253,0.6361839,0.5922604,0.0089225,0.6121202,0.7153693,0.5896703,0.7777242,241.6665
0.2691661,0.6043941,0.3489823,0.6193567,0.6456321,0.7314792,0.5872598,0.6734768,0.7286196,0.5328709,0.6987369,0.0817804,0.0976913,0.6619054,0.5578867,0.0054426,0.7277382,0.6465261,0.6047998,2.27e-05,0.5847163,0.045259,0.6090881,0.6883716,0.0078618,0.0009983,0.6197061,0.616682,0.5254429,0.6964106,0.5500094,0.624032,0.1953323,0.2829409,0.0666452,0.0006811,0.3433889,0.2720465,0.1344673,0.2471932,0.1622185,0.3469715,0.4731227,0.6947155,0.6542743,0.0041982,0.8033713,0.5747973,0.6277249,0.6713906,241.6665
0.2502632,0.7477832,0.3853367,0.7373967,0.6669429,0.6741659,0.6995516,0.6814956,0.5866944,0.6573825,0.5634327,0.077101,0.0804785,0.6397747,0.5111211,0.000287,0.741057,0.8065881,0.669126,1.59e-05,0.6303758,0.0700127,0.6095224,0.8007302,0.0015426,0.0088639,0.6174609,0.6052172,0.5928347,0.7450253,0.6403076,0.5677745,0.2377898,0.1098453,0.1672489,0.0003283,0.3824643,0.1673835,0.1526279,0.3601734,0.2595436,0.3550983,0.4660235,0.6772942,0.6957203,0.0119742,0.8552013,0.6780872,0.5569775,0.7166995,241.6665
0.2539277,0.6731573,0.387196,0.7642472,0.5983538,0.6520205,0.6361843,0.6245094,0.7985473,0.6900046,0.6818609,0.0728013,0.0970551,0.7023428,0.5475317,0.0008212,0.7620749,0.7080243,0.8364868,0.0002656,0.5798039,0.0636169,0.8285485,0.7316361,0.009313,0.0019909,0.5730916,0.8373788,0.7076872,0.7388616,0.6132262,0.6043139,0.2621852,0.1014087,0.2105147,6.05e-05,0.5195489,0.1213467,0.175064,0.2132053,0.3221027,0.2761665,0.561509,0.5857717,0.7552817,0.0036371,0.8047988,0.7079007,0.6088954,0.7324095,416.66650000000004
0.2535825,0.566456,0.4557136,0.6918817,0.6018734,0.691658,0.7425635,0.5866379,0.6241781,0.6522135,0.7680703,0.0646526,0.1016362,0.6919719,0.6177551,0.0020816,0.6995713,0.7330715,0.7465935,0.0,0.6852048,0.0365603,0.6366737,0.6538026,0.0143988,0.0019058,0.6372559,0.6404063,0.5420665,0.6971208,0.6483985,0.5895677,0.2694208,0.1043664,0.2242278,0.0005396,0.3114625,0.1944089,0.167903,0.4082794,0.3493012,0.2572403,0.4164241,0.7538375,0.6334821,0.0031861,0.5890481,0.6456518,0.6632612,0.6623209,416.66650000000004
0.2411349,0.5760763,0.4152507,0.6181119,0.6157611,0.7931555,0.7047025,0.632317,0.572446,0.6946099,0.7740857,0.0639535,0.1449346,0.6436132,0.6550917,0.0011083,0.7594809,0.6866916,0.7588574,0.0,0.6734183,0.0226796,0.777564,0.5602165,0.0434724,0.0007939,0.6742388,0.5652822,0.5925939,0.7349977,0.5668582,0.5621307,0.213622,0.1592216,0.0994743,0.000402,0.3765679,0.1728146,0.245989,0.2603955,0.27661,0.3066482,0.4881867,0.7441268,0.7388971,0.0023253,0.6588537,0.7163222,0.6745533,0.558512,416.66650000000004
0.218756,0.7120192,0.3323098,0.6429693,0.6972973,0.6693533,0.4682923,0.8394194,0.5485986,0.6392671,0.6931789,0.0606548,0.1211698,0.686589,0.4976844,0.0011053,0.76713,0.79769,0.6906071,5.77e-05,0.6246938,0.0387714,0.6586305,0.6801165,0.0059773,0.0003391,0.5798436,0.8574058,0.6348208,0.6594273,0.6653733,0.7299183,0.262386,0.2327177,0.0887218,0.0019866,0.4373706,0.1202558,0.1599528,0.2798298,0.2918042,0.3010973,0.4448024,0.8254471,0.6729054,0.0057397,0.611075,0.8455079,0.7020512,0.677244,416.66650000000004
0.5241194,0.7541778,0.660049,0.6666034,0.6842184,0.6389377,0.5321101,0.587381,0.6269784,0.7211753,0.6581334,0.0810025,0.0881522,0.7656448,0.5427864,0.0103369,0.8141689,0.6039713,0.6192235,0.0,0.7008213,0.0530891,0.7154561,0.5570286,0.067812,0.0295669,0.6553245,0.7404256,0.4873237,0.7125495,0.8546052,0.6333396,0.5975149,0.116777,0.1064699,0.0360421,0.3157231,0.1620185,0.1687448,0.2777699,0.2445102,0.3248132,0.3606462,0.8768167,0.759743,0.0114772,0.805394,0.6883446,0.7588726,0.8057622,583.3335
0.5439753,0.7320572,0.6474376,0.778582,0.7003648,0.6918527,0.5066206,0.6676101,0.7785827,0.6620117,0.5030389,0.0597203,0.1080258,0.643233,0.543941,0.0005327,0.5933011,0.678201,0.6918142,0.0002838,0.6591156,0.0516538,0.5708133,0.7933184,0.1397876,0.0787667,0.6217827,0.7238574,0.4840786,0.6981708,0.6479462,0.4685516,0.6631812,0.2261917,0.0796416,0.0361771,0.3791417,0.2020746,0.1638046,0.2622584,0.2493742,0.4003987,0.401681,0.6855623,0.7289602,0.0013075,0.5194255,0.8022521,0.5975099,0.689773,583.3335
0.6915336,0.7048377,0.6592741,0.7529359,0.7321011,0.6251124,0.7264994,0.6934741,0.6900084,0.5575834,0.6593623,0.1143536,0.108601,0.6682496,0.5120894,0.0086442,0.5450758,0.7676644,0.6842559,1.16e-05,0.6241975,0.0542649,0.65773,0.652931,0.1049888,0.0767349,0.551474,0.7690658,0.5959207,0.7137507,0.7642468,0.5628815,0.6301037,0.1926375,0.1406517,0.0370661,0.3598081,0.2209664,0.1502599,0.2339932,0.2417886,0.329613,0.4002667,0.6371313,0.7446402,0.0091555,0.8219342,0.6680049,0.6182139,0.7447307,583.3335
0.8517495,0.7967557,0.6158987,0.6824912,0.6688597,0.595738,0.7048319,0.8007972,0.5646447,0.5402281,0.6389354,0.0690491,0.1475984,0.7604935,0.4960251,0.0041034,0.5902615,0.6647642,0.5920676,0.0003092,0.5261443,0.0492512,0.7383214,0.6161062,0.0720615,0.0576274,0.6947069,0.6996388,0.6457638,0.6556626,0.6206903,0.5686077,0.5454029,0.113048,0.1577922,0.0391095,0.3743522,0.2048592,0.238522,0.2692971,0.3490819,0.3767202,0.3326611,0.7696992,0.7960105,0.0047064,0.7424818,0.6145191,0.5945983,0.8768825,758.3335
0.6556185,0.6790295,0.7555225,0.741528,0.7445047,0.6516058,0.55166,0.6794828,0.6079953,0.5399363,0.882358,0.0826382,0.1724462,0.8696412,0.5268168,0.0020499,0.7427954,0.786543,0.5631669,7.5e-06,0.6423425,0.0279744,0.5612985,0.5632352,0.0637142,0.0525007,0.5419317,0.6900269,0.5569784,0.7204635,0.5567884,0.6724741,0.5364525,0.1375678,0.153994,0.0226889,0.4317724,0.2569189,0.3055715,0.29809,0.2876391,0.4279271,0.3501389,0.6723626,0.6909447,0.001545,0.5209332,0.5863538,0.7329955,0.7303618,758.3335
0.7243168,0.6802959,0.7199835,0.7535095,0.6262459,0.6124388,0.4727297,0.7109646,0.496278,0.6607282,0.6001426,0.0649034,0.1484368,0.5927358,0.4831272,0.000185,0.6042578,0.7417487,0.6118308,0.0,0.6701061,0.0784704,0.5822059,0.7344658,0.0422894,0.0508851,0.6363605,0.6417294,0.6891396,0.6339302,0.6667814,0.5128226,0.4193607,0.0792896,0.2481467,0.0596872,0.3476078,0.147146,0.1969071,0.3608796,0.2900742,0.3705382,0.2858114,0.6694148,0.6912075,0.0023948,0.6246617,0.7087757,0.5969511,0.7527915,758.3335
0.789877,0.6719512,0.6538776,0.7298503,0.6642629,0.5888767,0.5919997,0.7786548,0.7332414,0.5521473,0.7301811,0.0942861,0.0962336,0.845263,0.527736,0.0112771,0.589417,0.7111284,0.6366108,1e-07,0.6903865,0.0563299,0.6492712,0.7263478,0.0835712,0.0493411,0.7589617,0.7522918,0.6224082,0.7489467,0.733053,0.618641,0.572696,0.0518977,0.2470215,0.0329019,0.3004681,0.1777856,0.2946126,0.386808,0.3273567,0.3556916,0.3223886,0.6705249,0.6627295,0.0044787,0.7972773,0.6959388,0.6238962,0.5524924,758.3335
0.7006163,0.7116658,0.7080103,0.7166211,0.753673,0.6282315,0.5107627,0.7353966,0.7602869,0.7051413,0.591579,0.0535048,0.1022638,0.7654089,0.5649306,0.0025773,0.6535065,0.6937061,0.7520802,5.04e-05,0.6108363,0.050249,0.7609886,0.7559017,0.0576655,0.055031,0.5423057,0.8434077,0.5065558,0.7917251,0.7433343,0.5139963,0.6159777,0.1069327,0.1309637,0.0355341,0.3770931,0.1854475,0.3295526,0.2999761,0.3150116,0.4254508,0.3412903,0.5535776,0.6622089,0.0041746,0.7151674,0.6954395,0.5076173,0.5857775,925.0
0.6324476,0.7936699,0.7826838,0.5789364,0.5826372,0.802071,0.5428251,0.8446503,0.8096828,0.5186271,0.7389856,0.0672552,0.0993338,0.6442819,0.6640319,0.0046905,0.7490894,0.6856784,0.5815248,0.0,0.7024842,0.0519068,0.6858736,0.6589535,0.0656897,0.0438171,0.5889795,0.6548991,0.5399783,0.7193349,0.689845,0.5414352,0.6202075,0.1964488,0.1007693,0.0587848,0.4000233,0.174957,0.3053008,0.4191461,0.2985746,0.4013676,0.3090805,0.521652,0.5814564,0.003598,0.6632357,0.6308246,0.6517703,0.613466,925.0
0.7078552,0.568559,0.7622692,0.744284,0.744508,0.6904924,0.5240781,0.7109531,0.5421903,0.6841396,0.7570795,0.0388686,0.1099371,0.7552524,0.501504,0.0076524,0.7190549,0.6573211,0.7495416,4.82e-05,0.6946652,0.0651338,0.7294919,0.7248854,0.1447612,0.032339,0.5553104,0.6730187,0.4395291,0.7532553,0.7755207,0.6723907,0.5137796,0.1751797,0.1406516,0.0847507,0.3742034,0.1721939,0.2480973,0.3908514,0.3386639,0.3807052,0.3838988,0.7277751,0.7648969,0.0046271,0.7034303,0.6581675,0.498418,0.7794576,925.0
0.6232086,0.6773692,0.600675,0.7346536,0.7661117,0.783442,0.5729428,0.6991593,0.6557704,0.6030654,0.695838,0.0846103,0.1438821,0.6456254,0.5326839,0.0012289,0.7947789,0.5514233,0.6872965,7.1e-06,0.6866008,0.0440262,0.6443728,0.7201639,0.0851686,0.0429199,0.5961799,0.6637138,0.6171381,0.7159184,0.616995,0.6301372,0.5911582,0.221781,0.1099084,0.0857218,0.4129796,0.2021668,0.1721708,0.2596304,0.1897264,0.4116752,0.2775922,0.8051007,0.6727765,0.0007072,0.5659481,0.524084,0.717611,0.74044,74.9995
0.6745562,0.6659649,0.7126483,0.6423632,0.7940539,0.7251696,0.4556454,0.7162721,0.6747909,0.6009015,0.7007407,0.0685701,0.091759,0.6202384,0.5289461,1.07e-05,0.6978502,0.7365802,0.6897245,3.9e-06,0.6200167,0.0483305,0.7631383,0.4655773,0.0297498,0.0385181,0.567168,0.6868186,0.516207,0.6410018,0.7450535,0.6396897,0.5881747,0.1527433,0.1451749,0.0327892,0.5458489,0.0632421,0.0976422,0.4458625,0.2635477,0.4862691,0.5927001,0.6527454,0.710538,0.0055002,0.7091255,0.7010332,0.5394874,0.6840316,74.9995
0.652678,0.7175054,0.7545794,0.5439778,0.7570151,0.6921361,0.5261356,0.6984137,0.7387319,0.5281506,0.6916426,0.1016466,0.1232526,0.6688393,0.4761668,0.0058443,0.7708205,0.6968612,0.7269461,0.0004151,0.7567976,0.0428767,0.6448169,0.4387934,0.0075956,0.0412097,0.6594019,0.7206442,0.4669991,0.5564236,0.6363306,0.5378592,0.7355063,0.187125,0.0900591,0.0277428,0.621397,0.1102264,0.0980159,0.5615103,0.2796114,0.5828512,0.5893981,0.5508049,0.7312666,0.0115228,0.5723771,0.7129085,0.5002962,0.6536764,74.9995
0.7048097,0.7012832,0.6044612,0.6033306,0.6886233,0.567966,0.5856141,0.5078407,0.811953,0.4981502,0.6198464,0.1123538,0.1208066,0.6305878,0.535228,0.0051762,0.7613173,0.6626737,0.6997531,0.0,0.7096993,0.0342041,0.7462224,0.3773414,0.0175207,0.0362439,0.6012264,0.8240709,0.705163,0.5354749,0.7069494,0.70637,0.7151609,0.1611878,0.0574167,0.0599496,0.4856543,0.0543904,0.1061453,0.5357406,0.3948882,0.6383533,0.6012359,0.538242,0.664625,0.0003686,0.5988755,0.7109351,0.68218,0.651424,74.9995
0.737344,0.6274111,0.6591132,0.5751258,0.6019491,0.7262613,0.6070771,0.6057777,0.7841972,0.522243,0.5654341,0.0578651,0.0965702,0.6623352,0.5104264,0.0007345,0.7358998,0.7702508,0.6300369,0.0,0.6451012,0.0804512,0.7917523,0.2726961,0.0076061,0.0601699,0.5686888,0.6689717,0.5676955,0.6779224,0.7569058,0.7030901,0.6838331,0.1954658,0.1028793,0.0425589,0.5505142,0.0403167,0.0806802,0.6494885,0.342409,0.5564186,0.5250819,0.5588608,0.6085834,0.0002475,0.7047638,0.6733249,0.6175857,0.7377857,241.6665
0.6573742,0.6447255,0.6266936,0.6661739,0.6350774,0.6374704,0.4289238,0.6027863,0.6980097,0.560611,0.6754825,0.0586027,0.1249907,0.9109703,0.6225497,0.0035506,0.6793428,0.6449748,0.7796438,0.0010898,0.7570242,0.0444428,0.6783695,0.3929947,0.0041502,0.0364069,0.6251883,0.7963221,0.7886401,0.6000913,0.6955795,0.6002673,0.738903,0.1019953,0.0560411,0.0471171,0.6053074,0.0572026,0.0731577,0.5961764,0.4991579,0.5542467,0.5156399,0.6244655,0.6828641,0.0095943,0.5512978,0.5613531,0.6718509,0.6291242,241.6665
0.7427325,0.7415957,0.5633901,0.5966025,0.6617903,0.6865385,0.5726324,0.6926778,0.6758014,0.5490875,0.7152407,0.0585968,0.0767367,0.7581978,0.4697726,0.0007052,0.6656858,0.7091575,0.6792004,0.000194,0.6448057,0.036551,0.7570778,0.2962373,0.007391,0.0382438,0.6037388,0.6921839,0.5819688,0.74993,0.6914245,0.6741204,0.6457797,0.0959467,0.0382472,0.0615779,0.5597034,0.018595,0.0545228,0.6193356,0.5053981,0.7293231,0.5562997,0.6281902,0.675567,0.0097342,0.4767934,0.720088,0.6270246,0.6025971,241.6665
0.7621791,0.8320037,0.7531591,0.6847734,0.587981,0.8435037,0.5496607,0.5983819,0.6473712,0.6309781,0.6710385,0.0867634,0.0987679,0.7730998,0.5883898,0.0002393,0.7203627,0.7498169,0.6718469,8.14e-05,0.5886856,0.0870743,0.8013092,0.3350451,0.0116025,0.0323762,0.7234516,0.7659604,0.6633788,0.647453,0.619918,0.671628,0.7259658,0.0523121,0.0660929,0.0305726,0.7014848,0.0166365,0.0855428,0.6466309,0.5146327,0.6424586,0.5328045,0.5659626,0.6408189,0.0139047,0.4707164,0.7407508,0.6437482,0.6977401,416.66650000000004
0.5825983,0.5846089,0.5982513,0.6638526,0.7292529,0.6039864,0.5616858,0.6851347,0.769055,0.5826901,0.5925673,0.1551198,0.085142,0.7160312,0.5424381,0.0019092,0.7935117,0.6657445,0.6931913,2.13e-05,0.6942754,0.0361227,0.6051479,0.4094503,0.0006615,0.0438378,0.5714823,0.7322615,0.6980745,0.7210161,0.7436796,0.5825449,0.7142778,0.0557841,0.0522713,0.022552,0.5497515,0.0279152,0.0795511,0.541453,0.4194036,0.7367149,0.4630689,0.7492797,0.7617495,0.0351277,0.3884873,0.6267061,0.6822104,0.6300453,416.66650000000004
0.6987514,0.690496,0.5363524,0.5893801,0.7467673,0.7235357,0.4321033,0.634628,0.5444664,0.5106023,0.6422196,0.1318846,0.1381188,0.8254187,0.5948056,0.0081602,0.6979685,0.6986162,0.6392301,0.0002985,0.6866362,0.0377685,0.7142257,0.2857233,0.0127211,0.0660993,0.6465578,0.7306031,0.655638,0.6188982,0.6455063,0.5199023,0.6061894,0.1109499,0.0293297,0.0351038,0.7811317,0.0464214,0.0690478,0.7275427,0.3740082,0.8135148,0.5524543,0.5761404,0.6144383,0.3501685,0.1129859,0.7364927,0.7358755,0.7948314,416.66650000000004
0.6582427,0.7787617,0.721969,0.6057656,0.7954392,0.6143573,0.5451428,0.6296226,0.7381322,0.4862996,0.6032914,0.0949172,0.1161158,0.6097524,0.5952539,0.0092575,0.5929496,0.8012809,0.7459869,0.0,0.7410866,0.037338,0.6962563,0.377854,0.0045963,0.041554,0.660737,0.694095,0.7767856,0.6739506,0.6401289,0.5353769,0.7191442,0.1961429,0.0382682,0.0382778,0.6842019,0.10392,0.0932338,0.5635502,0.5369626,0.6951398,0.5509927,0.6419513,0.6800897,0.121486,0.2415769,0.7181437,0.6593846,0.63184,416.66650000000004
0.6469839,0.6418606,0.6791706,0.6064149,0.6588735,0.5128786,0.5660802,0.5873287,0.6988185,0.5535708,0.5733467,0.0903185,0.1455158,0.8383257,0.5844191,0.0024334,0.6770647,0.6577528,0.7666535,8.93e-05,0.7713859,0.03896,0.7268964,0.6137938,0.0485519,0.0399426,0.6184725,0.7250791,0.5226561,0.7014881,0.6812015,0.5625485,0.6649056,0.1873356,0.056577,0.0303177,0.5348294,0.1296607,0.344119,0.5665189,0.4471156,0.6374657,0.3797868,0.6698268,0.7936053,0.0328595,0.5733528,0.8909495,0.5578864,0.6020998,583.3335
0.647094,0.6645512,0.7175291,0.5862309,0.6478165,0.6425397,0.6843884,0.6397222,0.715965,0.6761661,0.6396345,0.0688834,0.1053422,0.6632064,0.5449056,0.001486,0.6532893,0.5594916,0.8405179,4.28e-05,0.7445845,0.0479866,0.7316586,0.7591306,0.1137367,0.0587749,0.5198658,0.6665034,0.677184,0.7129892,0.6515233,0.7174013,0.7706155,0.2063637,0.1200105,0.0453109,0.2904414,0.1562074,0.2893293,0.3995779,0.4294658,0.4696773,0.2869174,0.6026442,0.8652102,0.0126177,0.5194114,0.5837316,0.6840974,0.7344756,583.3335
0.7063588,0.6228595,0.720809,0.701659,0.758236,0.6253338,0.4741872,0.8022052,0.7442609,0.7191455,0.6494936,0.0658245,0.115483,0.7115921,0.5527101,0.0023832,0.8271099,0.8088203,0.6660541,0.0004902,0.8145724,0.0749405,0.8193753,0.7297563,0.0707788,0.0678205,0.5801954,0.6932674,0.5648113,0.6559669,0.8026453,0.7034369,0.5795873,0.2927344,0.1673503,0.0571114,0.3333745,0.2125932,0.2184353,0.3281533,0.3219987,0.3429298,0.4551238,0.642919,0.7519581,0.0057815,0.6701861,0.6979459,0.4862446,0.8883345,583.3335
